ID_RESERVA,LLEGADA,SALIDA,NOCHES,REGIMEN,PAX,ADULTOS,NENES,FECHA_TOMA,NOMBRE_COMPLEJO,NOMBRE_HOTEL,NOMBRE_HABITACION,VALOR_RESERVA,ADR,LEAD_TIME,CANAL_CONSOLIDADO,PAIS_TOP,TIENE_FIDELIDAD,CANCELADO,PROB_CANCELACION,TARIFA,ORIGEN,TIENE_REWARDS
610199510601,2026-03-27,2026-04-01,5,All Inclusive,2,2,0.0,2026-01-14,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1775.06,355.01,72.0,OTROS_INTERMEDIARIOS,ARGENTINA,0.0,0,0.3096,No Reembolsable,SINTETICO,
610199609601,2026-05-31,2026-06-03,3,All Inclusive,2,2,0.0,2026-04-25,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,646.84,215.61,36.0,B2B_TTOO,MEXICO,1.0,0,0.1498,Flexible - Paga en Destino,SINTETICO,
610199709601,2026-10-27,2026-10-30,3,All Inclusive,2,2,0.0,2026-09-06,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,764.27,254.76,51.0,OTROS_INTERMEDIARIOS,MEXICO,0.0,0,0.3075,No Reembolsable,SINTETICO,
610199810701,2026-08-11,2026-08-16,5,All Inclusive,2,2,0.0,2026-02-07,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1678.7,335.74,185.0,B2B_TTOO,CANADA,1.0,0,0.2469,No Reembolsable,SINTETICO,
610199910601,2026-11-20,2026-11-24,4,All Inclusive,4,2,2.0,2026-08-19,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1397.25,349.31,93.0,VENTA DIRECTA,ESTADOS UNIDOS,1.0,1,0.256,Flexible - Paga en Destino,SINTETICO,
610200009601,2026-05-26,2026-06-09,14,All Inclusive,3,2,1.0,2026-03-07,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2813.83,200.99,80.0,OTA POWER,ARGENTINA,0.0,0,0.3561,No Reembolsable,SINTETICO,
610200110601,2026-02-18,2026-02-21,3,All Inclusive,3,3,0.0,2025-12-22,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1314.83,438.28,58.0,VENTA DIRECTA,ESTADOS UNIDOS,0.0,0,0.2505,No Reembolsable,SINTETICO,
610200210701,2026-10-03,2026-10-10,7,All Inclusive,2,2,0.0,2026-07-16,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,1933.87,276.27,79.0,OTROS_INTERMEDIARIOS,CANADA,1.0,0,0.1308,Flexible - Paga Ahora,SINTETICO,
610200310601,2026-08-01,2026-08-08,7,All Inclusive,5,3,2.0,2026-05-17,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,2819.57,402.8,76.0,VENTA DIRECTA,REINO UNIDO,0.0,0,0.1828,Flexible - Paga Ahora,SINTETICO,
610200410701,2026-07-16,2026-07-23,7,All Inclusive,4,4,0.0,2026-04-07,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,2826.15,403.74,100.0,OTROS_INTERMEDIARIOS,ARGENTINA,0.0,1,0.4721,No Reembolsable,SINTETICO,
610200509601,2026-05-28,2026-06-04,7,All Inclusive,5,4,1.0,2026-04-17,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2002.71,286.1,41.0,FIDELIDAD_PTC,CANADA,0.0,1,0.1664,No Reembolsable,SINTETICO,
610200610701,2026-06-26,2026-07-01,5,All Inclusive,3,2,1.0,2026-03-09,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,1199.3,239.86,109.0,B2B_TTOO,CANADA,0.0,0,0.3592,Flexible - Paga Ahora,SINTETICO,
610200710601,2026-12-29,2027-01-05,7,All Inclusive,2,2,0.0,2026-12-05,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2292.03,327.43,24.0,VENTA DIRECTA,OTROS,0.0,0,0.2051,No Reembolsable,SINTETICO,
610200810601,2026-03-31,2026-04-07,7,All Inclusive,5,3,2.0,2026-02-28,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2659.78,379.97,31.0,B2B_TTOO,ESTADOS UNIDOS,0.0,0,0.3121,Flexible - Paga Ahora,SINTETICO,
610200910701,2026-12-20,2026-12-27,7,All Inclusive,2,2,0.0,2026-06-28,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2309.83,329.98,175.0,FIDELIDAD_PTC,REINO UNIDO,0.0,0,0.3236,No Reembolsable,SINTETICO,
610201009601,2026-11-03,2026-11-10,7,All Inclusive,2,1,1.0,2026-09-30,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2242.3,320.33,34.0,B2B_TTOO,ARGENTINA,1.0,0,0.1112,Flexible - Paga Ahora,SINTETICO,
610201109601,2026-08-21,2026-08-24,3,All Inclusive,1,1,0.0,2026-05-23,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,864.71,288.24,90.0,OTROS_INTERMEDIARIOS,REINO UNIDO,0.0,1,0.2337,Flexible - Paga Ahora,SINTETICO,
610201210601,2026-11-19,2026-11-29,10,All Inclusive,3,3,0.0,2026-04-26,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,3393.17,339.32,207.0,OTA POWER,MEXICO,0.0,0,0.5659,No Reembolsable,SINTETICO,
610201310601,2026-01-25,2026-01-29,4,All Inclusive,5,4,1.0,2025-09-29,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2085.48,521.37,118.0,FIDELIDAD_PTC,REINO UNIDO,0.0,1,0.4483,Flexible - Paga en Destino,SINTETICO,
610201409601,2026-11-29,2026-12-05,6,All Inclusive,3,3,0.0,2026-05-15,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2066.71,344.45,198.0,OTA POWER,ESTADOS UNIDOS,1.0,1,0.3742,Flexible - Paga Ahora,SINTETICO,
610201509601,2026-12-21,2026-12-28,7,All Inclusive,2,2,0.0,2026-09-10,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2377.72,339.67,102.0,FIDELIDAD_PTC,ARGENTINA,1.0,1,0.2638,Flexible - Paga en Destino,SINTETICO,
610201610701,2026-05-01,2026-05-06,5,All Inclusive,2,2,0.0,2026-03-26,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1017.52,203.5,36.0,VENTA DIRECTA,OTROS,0.0,0,0.2817,No Reembolsable,SINTETICO,
610201709601,2026-11-29,2026-12-04,5,All Inclusive,2,2,0.0,2026-10-31,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,1728.26,345.65,29.0,B2B_TTOO,ARGENTINA,0.0,1,0.3804,Flexible - Paga en Destino,SINTETICO,
610201810601,2026-04-16,2026-04-22,6,All Inclusive,2,2,0.0,2026-03-21,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2148.14,358.02,26.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,0.0,0,0.2805,Flexible - Paga en Destino,SINTETICO,
610201910701,2026-09-28,2026-10-05,7,All Inclusive,2,2,0.0,2026-06-15,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1773.74,253.39,105.0,B2B_TTOO,ALEMANIA,1.0,0,0.1877,No Reembolsable,SINTETICO,
610202010701,2026-06-15,2026-06-20,5,All Inclusive,4,2,2.0,2026-05-14,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,1714.8,342.96,32.0,VENTA DIRECTA,ALEMANIA,1.0,0,0.1707,Flexible - Paga en Destino,SINTETICO,
610202109601,2026-09-13,2026-09-23,10,All Inclusive,3,3,0.0,2026-08-08,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,3106.66,310.67,36.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,0.0,0,0.3135,Flexible - Paga en Destino,SINTETICO,
610202210701,2026-10-28,2026-11-11,14,All Inclusive,4,2,2.0,2026-07-20,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,4218.68,301.33,100.0,B2B_TTOO,ESTADOS UNIDOS,1.0,0,0.2861,No Reembolsable,SINTETICO,
610202309601,2026-05-20,2026-05-25,5,All Inclusive,3,3,0.0,2026-04-11,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1540.27,308.05,39.0,FIDELIDAD_PTC,REINO UNIDO,0.0,0,0.341,Flexible - Paga Ahora,SINTETICO,
610202410601,2026-06-25,2026-07-09,14,All Inclusive,2,2,0.0,2026-06-21,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,3819.75,272.84,4.0,OTROS_INTERMEDIARIOS,REINO UNIDO,1.0,0,0.1707,Flexible - Paga en Destino,SINTETICO,
610202510701,2026-09-09,2026-09-16,7,All Inclusive,1,1,0.0,2026-08-09,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,1911.32,273.05,31.0,FIDELIDAD_PTC,ESTADOS UNIDOS,0.0,0,0.2956,Flexible - Paga Ahora,SINTETICO,
610202610701,2026-05-31,2026-06-07,7,All Inclusive,2,2,0.0,2026-05-11,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1352.46,193.21,20.0,OTA POWER,ARGENTINA,0.0,0,0.301,No Reembolsable,SINTETICO,
610202710701,2026-05-10,2026-05-20,10,All Inclusive,3,3,0.0,2026-04-09,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2767.69,276.77,31.0,FIDELIDAD_PTC,REINO UNIDO,0.0,0,0.2743,No Reembolsable,SINTETICO,
610202810701,2026-07-10,2026-07-17,7,All Inclusive,2,2,0.0,2026-03-19,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,2718.64,388.38,113.0,B2B_TTOO,REINO UNIDO,0.0,0,0.3611,Flexible - Paga Ahora,SINTETICO,
610202910601,2026-01-25,2026-01-30,5,All Inclusive,4,4,0.0,2025-12-12,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2495.97,499.19,44.0,OTROS_INTERMEDIARIOS,MEXICO,0.0,0,0.3376,Flexible - Paga Ahora,SINTETICO,
610203010601,2026-01-16,2026-01-21,5,All Inclusive,2,2,0.0,2026-01-07,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,2383.37,476.67,9.0,OTROS_INTERMEDIARIOS,MEXICO,0.0,1,0.2467,Flexible - Paga en Destino,SINTETICO,
610203110601,2026-09-05,2026-09-19,14,All Inclusive,2,2,0.0,2026-02-10,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,3918.33,279.88,207.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,1.0,0,0.2466,No Reembolsable,SINTETICO,
610203210601,2026-04-16,2026-04-21,5,All Inclusive,3,2,1.0,2026-01-04,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1713.88,342.78,102.0,VENTA DIRECTA,MEXICO,1.0,0,0.2695,No Reembolsable,SINTETICO,
610203310701,2026-10-09,2026-10-19,10,All Inclusive,1,1,0.0,2026-07-11,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2238.52,223.85,90.0,B2B_TTOO,MEXICO,0.0,0,0.3293,Flexible - Paga en Destino,SINTETICO,
610203410701,2026-05-25,2026-05-31,6,All Inclusive,3,2,1.0,2026-04-26,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,1259.36,209.89,29.0,B2B_TTOO,REINO UNIDO,1.0,0,0.0988,Flexible - Paga Ahora,SINTETICO,
610203510701,2026-03-02,2026-03-09,7,All Inclusive,2,2,0.0,2025-11-21,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2126.27,303.75,101.0,OTROS_INTERMEDIARIOS,CANADA,1.0,0,0.3406,Flexible - Paga Ahora,SINTETICO,
610203609601,2026-04-25,2026-05-01,6,All Inclusive,2,2,0.0,2026-02-08,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1537.8,256.3,76.0,OTA POWER,REINO UNIDO,0.0,0,0.4025,Flexible - Paga Ahora,SINTETICO,
610203710701,2026-11-25,2026-12-09,14,All Inclusive,2,2,0.0,2026-10-20,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,3393.93,242.42,36.0,OTA POWER,ESTADOS UNIDOS,0.0,0,0.3421,Flexible - Paga Ahora,SINTETICO,
610203810701,2026-02-18,2026-02-25,7,All Inclusive,3,3,0.0,2026-02-11,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2520.6,360.09,7.0,FIDELIDAD_PTC,MEXICO,0.0,1,0.2717,No Reembolsable,SINTETICO,
610203909601,2026-03-08,2026-03-18,10,All Inclusive,3,2,1.0,2025-12-20,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,3483.44,348.34,78.0,B2B_TTOO,ESTADOS UNIDOS,0.0,0,0.3225,Flexible - Paga Ahora,SINTETICO,
610204010601,2026-05-02,2026-05-07,5,All Inclusive,4,3,1.0,2026-04-28,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1485.43,297.09,4.0,VENTA DIRECTA,OTROS,0.0,1,0.3688,Flexible - Paga en Destino,SINTETICO,
610204110701,2026-09-21,2026-10-05,14,All Inclusive,2,2,0.0,2026-07-17,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,4132.52,295.18,66.0,FIDELIDAD_PTC,MEXICO,0.0,0,0.3352,No Reembolsable,SINTETICO,
610204209601,2026-12-16,2026-12-23,7,All Inclusive,3,3,0.0,2026-11-30,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2616.89,373.84,16.0,OTA POWER,ALEMANIA,1.0,0,0.2063,Flexible - Paga en Destino,SINTETICO,
610204310701,2026-05-12,2026-05-19,7,All Inclusive,3,2,1.0,2026-04-11,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,1668.37,238.34,31.0,FIDELIDAD_PTC,OTROS,0.0,0,0.2846,Flexible - Paga en Destino,SINTETICO,
610204410701,2026-02-05,2026-02-10,5,All Inclusive,2,2,0.0,2025-12-18,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1643.23,328.65,49.0,B2B_TTOO,OTROS,0.0,0,0.2904,No Reembolsable,SINTETICO,
610204510701,2026-12-23,2026-12-26,3,All Inclusive,4,2,2.0,2026-10-03,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1173.08,391.03,81.0,OTA POWER,REINO UNIDO,0.0,0,0.3965,Flexible - Paga Ahora,SINTETICO,
610204609601,2026-01-30,2026-02-05,6,All Inclusive,2,2,0.0,2025-11-02,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2649.31,441.55,89.0,VENTA DIRECTA,OTROS,0.0,0,0.2039,Flexible - Paga Ahora,SINTETICO,
610204710701,2026-01-27,2026-01-31,4,All Inclusive,3,2,1.0,2025-12-01,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,1960.5,490.13,57.0,OTA POWER,OTROS,0.0,0,0.5099,Flexible - Paga en Destino,SINTETICO,
610204810601,2026-05-20,2026-05-30,10,All Inclusive,1,1,0.0,2026-04-03,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2286.97,228.7,47.0,OTA POWER,ALEMANIA,0.0,0,0.3443,Flexible - Paga Ahora,SINTETICO,
610204910601,2026-12-01,2026-12-15,14,All Inclusive,4,4,0.0,2026-10-04,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,5625.57,401.83,58.0,VENTA DIRECTA,ESTADOS UNIDOS,0.0,0,0.1483,Flexible - Paga en Destino,SINTETICO,
610205009601,2026-03-04,2026-03-18,14,All Inclusive,3,3,0.0,2025-08-11,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,4424.93,316.07,205.0,VENTA DIRECTA,ARGENTINA,1.0,0,0.1978,No Reembolsable,SINTETICO,
610205110701,2026-08-24,2026-08-31,7,All Inclusive,2,2,0.0,2026-02-06,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2644.88,377.84,199.0,OTA POWER,ARGENTINA,0.0,0,0.4347,Flexible - Paga en Destino,SINTETICO,
610205210701,2026-11-15,2026-11-29,14,All Inclusive,3,2,1.0,2026-09-25,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,5048.37,360.6,51.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,0.0,1,0.2221,No Reembolsable,SINTETICO,
610205310701,2026-02-24,2026-03-03,7,All Inclusive,4,4,0.0,2025-08-31,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,3001.17,428.74,177.0,OTA POWER,REINO UNIDO,0.0,0,0.5683,Flexible - Paga Ahora,SINTETICO,
610205410701,2026-02-01,2026-02-05,4,All Inclusive,2,2,0.0,2025-12-16,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,1884.34,471.09,47.0,FIDELIDAD_PTC,REINO UNIDO,1.0,0,0.249,No Reembolsable,SINTETICO,
610205509601,2026-04-11,2026-04-18,7,All Inclusive,2,2,0.0,2026-03-30,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1955.97,279.42,12.0,VENTA DIRECTA,CANADA,1.0,0,0.05,No Reembolsable,SINTETICO,
610205610701,2026-12-07,2026-12-14,7,All Inclusive,3,2,1.0,2026-11-12,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,3476.88,496.7,25.0,VENTA DIRECTA,ARGENTINA,0.0,0,0.2658,No Reembolsable,SINTETICO,
610205710601,2026-05-07,2026-05-11,4,All Inclusive,2,2,0.0,2026-02-24,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,920.01,230.0,72.0,VENTA DIRECTA,MEXICO,0.0,1,0.2364,Flexible - Paga en Destino,SINTETICO,
610205809601,2026-05-22,2026-06-01,10,All Inclusive,2,2,0.0,2026-04-03,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,2881.18,288.12,49.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,0.0,0,0.3201,Flexible - Paga Ahora,SINTETICO,
610205910601,2026-09-16,2026-09-23,7,All Inclusive,2,2,0.0,2026-07-31,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1891.62,270.23,47.0,FIDELIDAD_PTC,ALEMANIA,0.0,0,0.1671,Flexible - Paga en Destino,SINTETICO,
610206010701,2026-08-06,2026-08-13,7,All Inclusive,3,2,1.0,2026-05-02,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2509.95,358.56,96.0,OTA POWER,REINO UNIDO,1.0,0,0.3894,No Reembolsable,SINTETICO,
610206109601,2026-09-14,2026-09-19,5,All Inclusive,4,4,0.0,2026-07-29,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1739.87,347.97,47.0,VENTA DIRECTA,CANADA,1.0,0,0.1184,Flexible - Paga en Destino,SINTETICO,
610206210701,2026-11-13,2026-11-17,4,All Inclusive,2,2,0.0,2026-08-04,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1267.01,316.75,101.0,OTA POWER,ARGENTINA,1.0,1,0.4558,No Reembolsable,SINTETICO,
610206310601,2026-03-22,2026-03-28,6,All Inclusive,2,2,0.0,2025-11-30,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1538.32,256.39,112.0,B2B_TTOO,ARGENTINA,0.0,0,0.382,Flexible - Paga en Destino,SINTETICO,
610206410701,2026-03-05,2026-03-19,14,All Inclusive,2,2,0.0,2026-02-04,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,3722.0,265.86,29.0,OTA POWER,ARGENTINA,0.0,1,0.2649,No Reembolsable,SINTETICO,
610206510601,2026-09-20,2026-09-26,6,All Inclusive,4,4,0.0,2026-08-11,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1776.36,296.06,40.0,VENTA DIRECTA,ARGENTINA,0.0,0,0.2683,Flexible - Paga en Destino,SINTETICO,
610206610601,2026-11-21,2026-11-28,7,All Inclusive,4,4,0.0,2026-09-18,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2830.22,404.32,64.0,OTA POWER,ESTADOS UNIDOS,0.0,1,0.2735,Flexible - Paga en Destino,SINTETICO,
610206710601,2026-03-31,2026-04-10,10,All Inclusive,2,2,0.0,2026-03-03,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2403.93,240.39,28.0,B2B_TTOO,ARGENTINA,0.0,0,0.2768,Flexible - Paga Ahora,SINTETICO,
610206810601,2026-09-25,2026-10-02,7,All Inclusive,2,2,0.0,2026-08-20,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1603.07,229.01,36.0,OTROS_INTERMEDIARIOS,REINO UNIDO,0.0,0,0.2239,Flexible - Paga en Destino,SINTETICO,
610206910701,2026-09-01,2026-09-08,7,All Inclusive,3,3,0.0,2026-07-03,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1826.76,260.97,60.0,B2B_TTOO,MEXICO,0.0,0,0.3495,Flexible - Paga Ahora,SINTETICO,
610207009601,2026-08-16,2026-08-20,4,All Inclusive,3,3,0.0,2026-07-18,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1935.37,483.84,29.0,FIDELIDAD_PTC,ARGENTINA,0.0,0,0.2042,No Reembolsable,SINTETICO,
610207109601,2026-04-27,2026-05-11,14,All Inclusive,2,2,0.0,2026-03-12,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,4641.72,331.55,46.0,B2B_TTOO,OTROS,0.0,1,0.3394,No Reembolsable,SINTETICO,
610207210601,2026-12-29,2027-01-01,3,All Inclusive,2,2,0.0,2026-12-03,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1266.47,422.16,26.0,VENTA DIRECTA,ESTADOS UNIDOS,0.0,0,0.2369,No Reembolsable,SINTETICO,
610207310701,2026-09-26,2026-09-29,3,All Inclusive,2,2,0.0,2026-08-16,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,871.8,290.6,41.0,OTA POWER,CANADA,0.0,1,0.4266,No Reembolsable,SINTETICO,
610207410601,2026-09-09,2026-09-13,4,All Inclusive,3,2,1.0,2026-05-25,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1264.69,316.17,107.0,B2B_TTOO,ARGENTINA,1.0,0,0.3828,Flexible - Paga Ahora,SINTETICO,
610207510601,2026-01-31,2026-02-05,5,All Inclusive,1,1,0.0,2025-11-04,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1734.65,346.93,88.0,B2B_TTOO,OTROS,0.0,0,0.316,Flexible - Paga Ahora,SINTETICO,
610207609601,2026-06-10,2026-06-14,4,All Inclusive,3,2,1.0,2026-03-20,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1018.95,254.74,82.0,B2B_TTOO,CANADA,0.0,0,0.323,Flexible - Paga Ahora,SINTETICO,
610207710701,2026-10-07,2026-10-14,7,All Inclusive,2,2,0.0,2026-08-10,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1876.14,268.02,58.0,VENTA DIRECTA,REINO UNIDO,1.0,0,0.05,Flexible - Paga en Destino,SINTETICO,
610207810701,2026-02-14,2026-02-24,10,All Inclusive,2,1,1.0,2026-01-29,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,3699.86,369.99,16.0,VENTA DIRECTA,ESTADOS UNIDOS,0.0,0,0.1829,Flexible - Paga en Destino,SINTETICO,
610207910701,2026-08-28,2026-09-03,6,All Inclusive,2,2,0.0,2026-06-21,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,2176.38,362.73,68.0,OTROS_INTERMEDIARIOS,CANADA,0.0,0,0.3976,Flexible - Paga en Destino,SINTETICO,
610208009601,2026-12-09,2026-12-19,10,All Inclusive,2,2,0.0,2026-09-17,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,3092.32,309.23,83.0,OTA POWER,MEXICO,0.0,0,0.3115,Flexible - Paga Ahora,SINTETICO,
610208110601,2026-06-17,2026-06-24,7,All Inclusive,2,2,0.0,2026-05-22,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,2032.5,290.36,26.0,FIDELIDAD_PTC,REINO UNIDO,0.0,0,0.3192,Flexible - Paga en Destino,SINTETICO,
610208210601,2026-08-17,2026-08-22,5,All Inclusive,3,2,1.0,2026-07-23,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2003.85,400.77,25.0,OTA POWER,OTROS,0.0,1,0.3922,No Reembolsable,SINTETICO,
610208309601,2026-03-17,2026-03-23,6,All Inclusive,2,2,0.0,2025-12-18,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,2042.07,340.34,89.0,VENTA DIRECTA,ESTADOS UNIDOS,0.0,0,0.2538,Flexible - Paga en Destino,SINTETICO,
610208409601,2026-01-22,2026-01-29,7,All Inclusive,1,1,0.0,2025-12-22,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,2902.97,414.71,31.0,FIDELIDAD_PTC,ALEMANIA,0.0,0,0.289,Flexible - Paga Ahora,SINTETICO,
610208510701,2026-09-04,2026-09-11,7,All Inclusive,3,2,1.0,2026-06-09,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1842.44,263.21,87.0,VENTA DIRECTA,ALEMANIA,0.0,0,0.2813,Flexible - Paga Ahora,SINTETICO,
610208609601,2026-01-17,2026-01-20,3,All Inclusive,2,2,0.0,2026-01-05,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1259.82,419.94,12.0,OTA POWER,CANADA,0.0,0,0.3863,Flexible - Paga en Destino,SINTETICO,
610208710601,2026-04-12,2026-04-19,7,All Inclusive,4,2,2.0,2026-03-28,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,2049.39,292.77,15.0,OTROS_INTERMEDIARIOS,MEXICO,0.0,0,0.3113,Flexible - Paga Ahora,SINTETICO,
610208810601,2026-09-27,2026-10-04,7,All Inclusive,4,4,0.0,2026-07-12,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2445.1,349.3,77.0,VENTA DIRECTA,OTROS,0.0,0,0.2367,Flexible - Paga en Destino,SINTETICO,
610208909601,2026-09-01,2026-09-06,5,All Inclusive,4,2,2.0,2026-07-08,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1580.95,316.19,55.0,VENTA DIRECTA,ESTADOS UNIDOS,1.0,0,0.1612,Flexible - Paga Ahora,SINTETICO,
610209010601,2026-04-25,2026-05-09,14,All Inclusive,2,2,0.0,2026-02-25,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,4285.39,306.1,59.0,OTA POWER,MEXICO,0.0,0,0.3592,Flexible - Paga en Destino,SINTETICO,
610209110701,2026-03-28,2026-04-04,7,All Inclusive,2,2,0.0,2026-02-12,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1706.11,243.73,44.0,B2B_TTOO,REINO UNIDO,0.0,0,0.2051,Flexible - Paga en Destino,SINTETICO,
610209209601,2026-04-10,2026-04-17,7,All Inclusive,4,4,0.0,2026-01-07,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2736.25,390.89,93.0,OTA POWER,REINO UNIDO,0.0,0,0.5754,No Reembolsable,SINTETICO,
610209310701,2026-11-03,2026-11-13,10,All Inclusive,3,2,1.0,2026-09-10,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,2970.72,297.07,54.0,OTA POWER,OTROS,0.0,0,0.4601,Flexible - Paga Ahora,SINTETICO,
610209410701,2026-05-04,2026-05-08,4,All Inclusive,2,2,0.0,2026-03-12,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1125.99,281.5,53.0,VENTA DIRECTA,MEXICO,0.0,0,0.185,Flexible - Paga en Destino,SINTETICO,
